Restaurant ID,Price range,Aggregate rating,Votes,Rating text
8408040,2,0,2,Not Rated
300050,2,2,57,Poor
8033500,3,4,299,Very Good
308380,3,4,239,Very Good
6077,0,3.2,6,Average
308082,0,2.7,6,Average
309558,2,3.4,48,Average
8028,3,2.4,25,Poor
304062,0,0,3,Not Rated
9785,0,2.8,2,Average
302504,0,0,2,Not Rated
308960,3,0,0,Not Rated
308963,3,0,0,Not Rated
308962,3,0,0,Not Rated
8069,0,0,2,Not Rated
309368,3,0,3,Not Rated
8472429,0,0,0,Not Rated
8472408,2,0,0,Not Rated
8472426,2,0,0,Not Rated
8450934,0,0,0,Not Rated
6025,3,3,5,Average
6003,2,3.2,9,Average
8053,2,2.8,8,Average
8470296,0,0,0,Not Rated
8279477,0,2.8,20,Average
8359330,2,3,0,Average
300050,0,3,0,Average
8204479,0,3,7,Average
2098,2,2.9,3,Average
8434243,0,0,0,Not Rated
8273628,2,0,3,Not Rated
8470262,2,0,0,Not Rated
8258480,2,3.3,25,Average
9698,0,3,22,Average
8326,0,2.6,26,Average
8270379,2,2.9,6,Average
304006,0,2.9,7,Average
308957,3,3,28,Average
8427206,2,0,0,Not Rated
8433305,0,0,0,Not Rated
8266,0,0,0,Not Rated
8383469,2,3.2,30,Average
367,0,3.4,70,Average
9650,0,3.3,67,Average
308335,2,2.7,35,Average
8390065,2,3.4,22,Average
300093,0,3.3,7,Average
8007832,2,2.6,39,Average
8089254,2,3.3,35,Average
302980,2,3.4,35,Average
8082235,0,2.7,32,Average
8038420,2,2.6,4,Average
8420965,2,2.7,7,Average
303267,0,3.4,35,Average
7470,3,4.5,799,Excellent
8209542,0,3.6,62,Good
8355002,0,3.5,24,Good
8270895,2,3.8,34,Good
8303839,0,3.5,26,Good
5005,0,3.6,93,Good
820,2,3.7,280,Good
3863,0,3.6,70,Good
9804,0,3.5,30,Good
8474902,0,3.6,25,Good
8060568,0,3.5,8,Good
8406829,0,3.6,27,Good
8400756,2,3.8,27,Good
300077,0,3.5,39,Good
6060,0,3.6,26,Good
2565,0,3.8,75,Good
3866,2,3.5,43,Good
8250288,2,4,53,Very Good
430,0,2.9,43,Average
8393702,0,2.9,4,Average
6052,0,2.5,25,Average
306962,0,3,26,Average
8445360,2,3,4,Average
6050,0,3.4,22,Average
8420024,2,3.3,4,Average
8470260,0,3,8,Average
8367306,0,3,8,Average
8466930,0,0,0,Not Rated
8466420,0,0,0,Not Rated
8464607,0,0,0,Not Rated
8464630,0,0,0,Not Rated
300070,0,0,2,Not Rated
8466939,0,0,0,Not Rated
8380080,0,0,0,Not Rated
8466407,2,0,0,Not Rated
304000,0,2.8,20,Average
8309,2,2.7,39,Average
303870,2,2.7,56,Average
8320,2,2.7,43,Average
300047,0,2.8,9,Average
8320,0,2.7,20,Average
8308,0,3.2,40,Average
8303707,2,3.4,8,Average
304004,2,3.3,76,Average
8472625,2,0,0,Not Rated
8420432,0,3,6,Average
9824,2,3.3,209,Average
8029,0,2.8,0,Average
302788,0,3,2,Average
309672,0,2.8,3,Average
8359860,0,3,7,Average
8439547,0,0,0,Not Rated
8240538,0,0,0,Not Rated
8452730,0,0,0,Not Rated
8307486,0,0,3,Not Rated
8432933,0,0,0,Not Rated
8452267,2,0,0,Not Rated
8466980,0,0,3,Not Rated
8469937,0,0,2,Not Rated
8466937,2,0,0,Not Rated
8433879,0,0,0,Not Rated
8369005,2,2.6,5,Average
8033473,0,2.9,5,Average
8458540,0,0,0,Not Rated
8482753,0,0,0,Not Rated
8067,0,3,9,Average
8463990,2,0,3,Not Rated
8353030,0,0,2,Not Rated
8420465,2,3,7,Average
309656,0,3,9,Average
305235,0,2.9,4,Average
309654,2,0,0,Not Rated
8480389,0,0,0,Not Rated
8446428,0,0,0,Not Rated
4462,0,0,2,Not Rated
8469962,0,0,0,Not Rated
8380284,0,0,0,Not Rated
404,0,2.7,28,Average
304002,2,2.7,29,Average
8472443,0,0,0,Not Rated
8456807,0,0,0,Not Rated
8470284,2,0,0,Not Rated
8470328,0,0,0,Not Rated
8204478,2,3,6,Average
8444264,2,3.3,2,Average
9224,0,3,9,Average
8054,0,3,4,Average
304004,2,2.8,0,Average
403,3,2.7,70,Average
705,0,3,8,Average
4464,0,2.9,4,Average
5000,2,2.7,48,Average
300027,0,3.6,52,Good
9233,0,0,0,Not Rated
8470246,0,0,0,Not Rated
8446082,0,0,0,Not Rated
8396398,0,0,2,Not Rated
8470244,0,0,0,Not Rated
8367078,0,0,0,Not Rated
8469976,0,0,0,Not Rated
8380643,0,0,0,Not Rated
8470327,0,0,0,Not Rated
8469936,2,0,0,Not Rated
8433895,2,3,4,Average
303089,2,0,3,Not Rated
8349250,0,0,0,Not Rated
8344478,2,0,0,Not Rated
8089775,0,0,0,Not Rated
8424079,0,0,0,Not Rated
309632,2,2.9,0,Average
302874,0,3,5,Average
8007870,2,2.9,4,Average
8237362,2,2.9,4,Average
8277077,0,0,0,Not Rated
8345740,0,0,0,Not Rated
8472650,0,0,0,Not Rated
303076,0,0,3,Not Rated
8380059,0,0,2,Not Rated
8377907,0,0,0,Not Rated
8292444,2,0,0,Not Rated
307084,2,3.2,47,Average
305608,2,2.5,79,Average
307803,0,3.5,29,Good
8409654,0,0,0,Not Rated
8470285,0,0,0,Not Rated
303040,2,2.7,7,Average
7982346,0,3,9,Average
8204500,0,3,7,Average
823,0,2.9,5,Average
6043,0,3,8,Average
8297,0,3,5,Average
8308,0,2.9,6,Average
8458630,2,3,4,Average
8382355,0,0,0,Not Rated
302842,0,3,0,Average
302084,2,2.9,9,Average
8247033,2,3.2,24,Average
8026008,2,3.4,9,Average
8429393,2,2.9,8,Average
8240905,0,3,8,Average
8425750,2,3.2,39,Average
8260694,0,3,0,Average
8365998,2,3.3,7,Average
8273572,2,3.4,37,Average
8363078,2,3.5,33,Good
8356009,0,3,9,Average
302688,2,0,3,Not Rated
8380668,0,0,2,Not Rated
8287397,0,0,0,Not Rated
8294253,0,0,0,Not Rated
8470304,0,0,0,Not Rated
8026,0,2.9,4,Average
8265697,2,3,4,Average
307050,2,2.8,3,Average
8007844,0,2.8,5,Average
8337896,2,2.6,2,Average
8260699,2,3,8,Average
8306530,0,3,7,Average
303570,2,3,8,Average
8099,0,3,22,Average
8477428,0,3,4,Average
8037,0,0,0,Not Rated
8470308,0,0,0,Not Rated
8470308,2,0,0,Not Rated
8470320,0,0,0,Not Rated
8460293,2,0,3,Not Rated
8446408,2,0,3,Not Rated
9496,0,0,0,Not Rated
302967,0,0,2,Not Rated
8449805,2,0,0,Not Rated
2680,2,3,0,Average
2679,3,3,8,Average
8407,3,3.3,56,Average
309757,0,2.8,4,Average
307903,0,3,6,Average
303502,0,3.6,60,Good
8409075,2,3.9,52,Good
8456342,0,0,0,Not Rated
8244229,0,0,0,Not Rated
300703,4,2.5,84,Average
8623,2,3.4,33,Average
308,0,3.3,27,Average
300523,2,3.4,327,Average
8590,0,3.2,63,Average
8583,2,2.9,6,Average
300756,3,2.6,92,Average
4239,2,3.3,60,Average
8068060,2,3.2,7,Average
8380223,2,3,6,Average
8034077,2,2.7,4,Average
3824,2,2.6,80,Average
2572,2,3.3,50,Average
8595,0,3,7,Average
309702,2,3.6,252,Good
8600,2,3.6,87,Good
683,3,0.8,322,Poor
300670,0,3.3,4,Average
7953902,2,3.2,80,Average
30409,3,4.5,280,Excellent
30275,4,4.8,405,Excellent
30332,4,4.4,646,Very Good
30230,4,3.5,680,Good
6509268,3,4.6,302,Excellent
6502086,4,3.8,900,Good
6502333,4,4.3,2090,Very Good
6502336,4,4.2,856,Very Good
6509068,4,4.4,5,Very Good
30020,3,3.7,220,Good
30567,4,4.3,908,Very Good
30008,3,3.8,600,Good
6509267,3,4.2,404,Very Good
30535,4,4.6,555,Excellent
30699,4,3.7,506,Good
6502068,3,4.5,840,Excellent
30888,4,4.7,680,Excellent
6509230,3,4.3,265,Very Good
6540849,4,4.4,323,Very Good
8022206,4,4.2,367,Very Good
8396450,0,3.4,6,Average
8237940,2,2.7,80,Average
2787,4,4.3,887,Very Good
3430,3,4,802,Very Good
303699,0,3,4,Average
5905,0,3,5,Average
7076,0,3,0,Average
300866,0,0,2,Not Rated
300439,3,3,57,Average
8458334,2,3,4,Average
8353700,0,2.9,4,Average
8290229,0,0,0,Not Rated
8398606,0,0,0,Not Rated
8430560,0,0,2,Not Rated
8445248,2,0,0,Not Rated
8303032,2,0,2,Not Rated
8433874,2,0,0,Not Rated
8290230,0,0,0,Not Rated
8477540,2,0,0,Not Rated
8352270,0,0,0,Not Rated
8290233,0,0,0,Not Rated
8440809,0,0,0,Not Rated
8349508,0,0,0,Not Rated
8207027,2,0,0,Not Rated
8470335,0,0,0,Not Rated
8458335,2,0,0,Not Rated
8429842,0,0,3,Not Rated
5904,3,2.8,3,Average
5876,4,2.9,5,Average
872,2,3.9,405,Good
8365849,2,3.4,36,Average
227,2,3.4,4,Average
3446,0,3.4,70,Average
300000,2,3.3,208,Average
8597,2,3.4,225,Average
3449,2,2.5,50,Average
303749,3,3.8,84,Good
8349898,3,3.9,46,Good
8349892,2,3.6,33,Good
8425752,0,4.3,48,Very Good
7507,3,3.8,90,Good
300490,3,3,7,Average
300488,3,3.5,37,Good
8306520,4,3.5,32,Good
309090,3,3.4,9,Average
8440709,4,3.2,6,Average
8440707,4,0,3,Not Rated
304832,3,3.9,230,Good
300297,2,3.7,364,Good
303858,3,3.7,27,Good
302288,3,3.5,350,Good
8233573,3,4,62,Very Good
309005,3,4.2,248,Very Good
8382344,3,4.2,44,Very Good
8254537,3,4,204,Very Good
4358,4,3.9,80,Good
2443,4,3.7,30,Good
270,2,2.8,90,Average
309252,3,3.3,793,Average
8303709,3,4.6,563,Excellent
8409224,3,4.6,77,Excellent
8277079,3,4.5,407,Excellent
308570,3,3.7,647,Good
308263,2,3.7,503,Good
306033,4,3.7,980,Good
306042,0,3.7,544,Good
308609,0,3.6,455,Good
8383453,3,3.9,230,Good
305478,2,3.8,700,Good
308357,3,3.6,303,Good
306028,3,3.6,625,Good
308020,0,3.9,425,Good
309883,3,3.6,734,Good
306032,3,3.8,706,Good
306956,4,3.9,490,Good
305862,2,3.9,870,Good
307309,4,3.8,65,Good
306030,2,3.6,365,Good
306027,3,3.5,384,Good
303049,3,3.9,622,Good
306000,2,3.9,560,Good
308006,4,3.8,46,Good
8336509,2,3.8,76,Good
8336076,3,3.7,73,Good
8383472,2,3.8,227,Good
8292448,0,3.9,296,Good
306034,4,2.4,2402,Poor
306946,4,4,840,Very Good
8289242,3,4.3,706,Very Good
8277030,2,4,99,Very Good
306053,4,4,658,Very Good
308022,4,4.3,4385,Very Good
305905,4,4,949,Very Good
8245277,2,4,209,Very Good
305670,3,4,595,Very Good
305805,3,4,730,Very Good
8208920,3,4,353,Very Good
306046,3,4,2843,Very Good
8380226,3,4,209,Very Good
4992,3,3,85,Average
300749,0,3.8,393,Good
278,3,3.8,333,Good
225,2,2.4,25,Poor
8337929,3,4.2,205,Very Good
5960,3,3.4,294,Average
664,2,3.3,29,Average
57,2,2.5,25,Average
8235055,0,3.8,74,Good
300200,0,3.7,207,Good
3346,2,3.8,239,Good
300854,0,3.8,307,Good
8247005,2,3.9,36,Good
309387,2,3.6,426,Good
7408,0,3.8,96,Good
455,2,3.5,73,Good
8240867,2,3.5,52,Good
308889,2,3.5,89,Good
4620,2,2.4,88,Poor
8322666,0,4.3,54,Very Good
300708,2,4,69,Very Good
8255006,4,4,230,Very Good
4876,2,3.2,8,Average
630,0,2.6,27,Average
226,2,2.8,30,Average
8805,3,3,49,Average
3540,2,2.6,30,Average
300579,2,3.3,27,Average
303709,2,2.8,29,Average
8390056,0,3.3,3,Average
300309,0,3.3,20,Average
58,2,3,46,Average
360,2,2.5,69,Average
300737,4,3.9,490,Good
4762,2,3.5,2,Good
300736,0,0,3,Not Rated
300006,2,2.2,73,Poor
3483,2,3.4,65,Average
8308025,0,3,9,Average
307272,2,3.2,84,Average
8025005,0,2.9,4,Average
8454285,0,3,4,Average
687,2,2.9,5,Average
308605,2,3.4,84,Average
8422652,2,3.2,0,Average
8030568,2,3.2,5,Average
8034048,2,3,2,Average
8038457,2,2.9,35,Average
303272,0,2.9,4,Average
9778,2,2.8,54,Average
302523,2,3,0,Average
8424575,2,3,7,Average
8204463,2,4.6,395,Excellent
307627,3,3.9,360,Good
300302,0,3.8,326,Good
302995,2,3.9,403,Good
308577,3,3.8,447,Good
303376,2,3.5,56,Good
302536,2,3.6,38,Good
300385,3,3.8,24,Good
8464003,0,0,0,Not Rated
8349905,0,0,3,Not Rated
8299228,0,0,2,Not Rated
8034074,0,0,0,Not Rated
300080,2,3.8,299,Good
8462603,0,0,0,Not Rated
8480295,0,0,0,Not Rated
8472765,2,0,0,Not Rated
8499452,0,0,0,Not Rated
8500652,0,0,0,Not Rated
8360580,0,0,0,Not Rated
8407487,0,0,0,Not Rated
8462605,0,0,0,Not Rated
8462609,2,0,0,Not Rated
3565,0,2.5,6,Average
8367364,0,3.2,3,Average
28,0,3,60,Average
308673,0,2.6,36,Average
8383473,2,3.2,7,Average
8444406,0,3.3,0,Average
8060609,0,3,9,Average
600,0,3.2,26,Average
8322677,0,3.2,20,Average
8204847,2,3.3,25,Average
308044,0,2.8,8,Average
8294809,2,2.9,7,Average
309697,2,3,35,Average
8444353,0,3.4,8,Average
304085,2,3,4,Average
8383489,0,3.2,5,Average
302022,2,3.4,8,Average
8425765,2,3.4,29,Average
2827,0,2.7,22,Average
8223957,0,3.3,4,Average
8492007,0,3.4,9,Average
300074,0,3,83,Average
305096,0,2.5,20,Average
8336206,0,2.5,9,Average
303094,0,3.4,359,Average
306858,2,2.6,50,Average
302562,0,3,53,Average
307935,0,3,70,Average
302084,0,3,33,Average
694,0,2.7,9,Average
309540,3,3.4,32,Average
8060587,2,3.2,74,Average
8258475,2,3,6,Average
303209,0,3.2,42,Average
302229,0,3,29,Average
8440096,0,3.2,4,Average
8398600,2,3.4,35,Average
8237322,0,3.2,45,Average
309696,2,2.7,50,Average
8357544,2,2.9,22,Average
8430563,2,3.3,5,Average
8337747,0,3,2,Average
8258477,2,3.2,38,Average
8396089,0,3.2,5,Average
6905,0,2.7,23,Average
8233576,2,3.3,23,Average
8256890,0,2.8,30,Average
8384005,2,4.9,223,Excellent
8352208,0,3.7,55,Good
4070,0,3.6,309,Good
8238279,2,3.5,46,Good
8286507,0,3.9,54,Good
575,2,3.7,370,Good
8280305,0,3.6,26,Good
8359286,2,3.5,66,Good
8450609,0,3.5,28,Good
8237324,0,3.5,27,Good
8460204,0,3.6,29,Good
8294226,2,3.8,45,Good
8383503,3,3.5,9,Good
8372300,2,3.5,52,Good
4072,0,2,60,Poor
300525,2,2,34,Poor
300054,0,2.2,36,Poor
300278,2,2.2,43,Poor
8450082,2,4,34,Very Good
8384042,0,4.3,33,Very Good
8240498,0,4,62,Very Good
8265384,2,4.3,207,Very Good
300494,2,3,95,Average
7078,3,3.4,200,Average
307085,2,3.4,65,Average
8370404,3,3.7,98,Good
8280982,2,3.8,5,Good
300725,2,3.5,29,Good
8365994,2,3.9,64,Good
8254524,2,3.8,86,Good
8070480,3,3.5,269,Good
302260,2,3.9,24,Good
8433890,2,3.8,60,Good
8038434,2,3.9,90,Good
303000,2,3.6,203,Good
8025025,2,3.6,460,Good
8425040,2,4.2,93,Very Good
8240497,2,4.4,60,Very Good
8053540,3,4,255,Very Good
8339049,2,4,88,Very Good
8232093,2,4,34,Very Good
8360762,2,4,52,Very Good
8025098,2,4,50,Very Good
8337903,2,3.4,42,Average
8038446,0,3.6,39,Good
8383447,0,3.9,40,Good
8380262,0,3.8,93,Good
8349894,0,3,7,Average
304552,3,3.4,29,Average
4608,2,2.9,7,Average
307366,2,3.6,59,Good
8366026,2,3.8,40,Good
9895,3,3.6,296,Good
8453035,3,3.6,27,Good
302455,3,3.5,259,Good
308248,0,3.5,34,Good
303047,3,3.8,20,Good
8240,4,4.2,93,Very Good
8340926,3,4,47,Very Good
308023,2,4,227,Very Good
300486,3,4,92,Very Good
8038430,3,4.4,83,Very Good
8360778,4,4.2,77,Very Good
9742,3,4,229,Very Good
7508,4,3.4,52,Average
7506,4,3.6,58,Good
3586,2,3.3,25,Average
303264,2,3.4,452,Average
300805,4,2.6,35,Average
308897,2,2.6,34,Average
2825,3,2.7,426,Average
9674,2,2.9,8,Average
8276997,0,3.8,35,Good
8336080,2,2.6,26,Average
300060,2,3.2,38,Average
8302470,2,3.6,86,Good
8378048,3,3.6,29,Good
8462584,2,3.8,43,Good
5009,3,3.6,42,Good
4709,4,4,0,Very Good
305400,4,2.6,20,Average
309040,0,2.7,24,Average
302880,3,2.8,260,Average
303960,4,4.6,2093,Excellent
9773,3,3.6,38,Good
309025,3,3.9,6,Good
8463965,3,3.8,30,Good
8408054,2,4,84,Very Good
2090,0,3.3,65,Average
305790,3,2.7,85,Average
3445,2,2.8,48,Average
302000,2,2.8,4,Average
2475,2,3.2,37,Average
8360772,2,3.2,30,Average
308553,2,3.3,336,Average
307043,3,3.4,6,Average
307304,2,3.4,50,Average
8427868,3,4.6,50,Excellent
2048,4,3.7,406,Good
8450874,2,3.6,32,Good
8408063,2,3.6,0,Good
8393697,2,3.8,74,Good
8930,3,3.5,80,Good
306880,0,3.5,6,Good
8408030,2,3.6,36,Good
304897,2,3.7,224,Good
309036,3,3.6,48,Good
307580,4,3.9,280,Good
8430557,3,3.9,67,Good
8440770,4,3.7,45,Good
8460300,2,3.5,27,Good
8060583,2,3.6,240,Good
8237346,3,4.2,46,Very Good
300662,3,4,259,Very Good
8430602,2,4,20,Very Good
5072,2,3,38,Average
6643,2,2.8,0,Average
300978,0,3,94,Average
300640,3,2.8,7,Average
300629,3,0,2,Not Rated
303430,3,2.8,5,Average
303486,2,0,2,Not Rated
309423,3,2.9,6,Average
309420,3,2.7,3,Average
308390,0,3.4,260,Average
308473,2,2.7,90,Average
308997,2,3.6,44,Good
308470,2,3.6,243,Good
308477,2,3.8,20,Good
307786,2,3.8,83,Good
308447,2,4,647,Very Good
7977796,3,3.8,73,Good
7977757,4,0,0,Not Rated
4256,3,2.7,96,Average
8306548,0,3.4,40,Average
5032,3,2.8,90,Average
7472,3,3.6,70,Good
302336,3,2.8,20,Average
8403,2,3.7,364,Good
8437,3,3.7,79,Good
8009,3,3.4,23,Average
307406,4,3.6,208,Good
8369743,4,4,38,Very Good
307533,3,3,6,Average
307225,3,3,9,Average
307426,3,3,0,Average
6700,4,3.2,37,Average
300538,0,2.8,45,Average
4879,2,3.3,22,Average
8098440,0,3.3,38,Average
8334445,0,3.2,20,Average
302920,0,3,20,Average
8430882,2,2.8,5,Average
303204,2,3.4,69,Average
303477,2,3.2,75,Average
5230,3,2.6,5,Average
3582,3,3.2,39,Average
303470,0,2.8,36,Average
429,2,2.7,60,Average
8034040,3,2.8,23,Average
7953932,2,3,82,Average
302668,4,3,3,Average
997,4,3.8,283,Good
2044,3,3.8,665,Good
305682,2,3.6,69,Good
7953934,2,3.7,98,Good
3855,4,3.5,57,Good
300445,0,3.6,43,Good
892,0,2.3,30,Poor
2056,2,2.4,35,Poor
307509,2,4,246,Very Good
797,2,3.3,30,Average
308003,3,3.5,240,Good
2760,3,3.7,902,Good
8903,4,4,2806,Very Good
300759,2,3.2,3,Average
8446889,0,3,5,Average
9957,2,3.2,68,Average
308840,0,2.6,20,Average
8432226,2,3.7,8,Good
300777,2,3.5,66,Good
2064,2,2.7,67,Average
300758,2,3.3,40,Average
504,2,3.4,39,Average
8408202,2,3.4,9,Average
2060,2,2.9,42,Average
2458,2,3.4,234,Average
420,2,2.9,500,Average
599,2,2.6,60,Average
59,2,3.3,80,Average
300009,0,3.4,8,Average
8466924,2,3,3,Average
8354984,2,3.7,26,Good
96,2,3.6,85,Good
8336208,0,3.6,27,Good
3203,3,3.6,496,Good
8380642,3,3.5,55,Good
338,2,3.5,205,Good
245,4,3.7,730,Good
8380233,0,3.7,30,Good
8053552,3,3.8,468,Good
8082232,2,2.3,29,Poor
3585,3,2,90,Poor
305698,2,2.3,34,Poor
8337907,2,4,62,Very Good
6847,0,3.3,34,Average
8047,3,3.4,65,Average
8098825,0,3,4,Average
302044,0,2.9,4,Average
8399220,2,3.2,5,Average
5084,2,3.2,8,Average
302024,2,3.2,30,Average
8396399,0,3.2,7,Average
309987,0,2.9,5,Average
8358083,0,3.4,27,Average
304703,0,3.2,28,Average
8396200,2,3,4,Average
300358,2,3.3,25,Average
6834,0,3,2,Average
6835,0,2.9,5,Average
302040,3,3,25,Average
300402,2,2.6,2,Average
8350020,0,3,6,Average
300989,0,3,7,Average
2007,0,3,3,Average
29,2,3.3,20,Average
8044475,0,3.4,60,Average
8330053,2,3.4,33,Average
8383525,2,2.7,0,Average
9,0,2.9,8,Average
8300926,2,3.2,25,Average
302037,0,3,7,Average
8396397,0,2.8,4,Average
302027,0,3,0,Average
306938,0,2.9,0,Average
7977759,2,3,6,Average
309986,2,2.5,2,Average
300800,0,3.3,26,Average
2077,0,3,5,Average
304708,0,2.8,6,Average
300493,2,3.5,30,Good
8007239,0,3.6,8,Good
8372397,2,3.5,25,Good
304700,0,0,3,Not Rated
8492087,2,0,3,Not Rated
8396390,0,0,0,Not Rated
8370499,0,0,0,Not Rated
8336543,0,0,3,Not Rated
3603,2,2.2,93,Poor
303043,0,3.6,84,Good
230,2,2.4,2,Poor
8322640,2,4,74,Very Good
8390055,3,3.2,2,Average
8285742,2,3.4,36,Average
8285725,3,3.8,0,Good
8383488,2,3.5,45,Good
8285745,3,3.9,80,Good
8390059,2,3.7,33,Good
8390032,3,3.5,37,Good
8272387,2,3.5,6,Good
8650,0,3,4,Average
8290436,0,3,9,Average
300936,0,2.9,9,Average
8264707,2,3.2,5,Average
7083,0,3.2,8,Average
302005,2,3.2,6,Average
8300942,0,2.9,4,Average
8430874,0,3.2,0,Average
8044480,2,2.9,4,Average
8264977,0,3,24,Average
303859,2,2.7,0,Average
5006,0,2.5,9,Average
308726,0,3,4,Average
303209,0,3,2,Average
8375400,0,3,7,Average
8396428,0,3,5,Average
8396078,0,0,0,Not Rated
8346735,2,0,0,Not Rated
303697,0,0,2,Not Rated
8463987,0,0,0,Not Rated
8463989,0,0,0,Not Rated
304770,0,0,0,Not Rated
300850,0,0,0,Not Rated
8470289,0,0,0,Not Rated
8324432,2,0,0,Not Rated
8476508,2,0,0,Not Rated
8350053,2,0,0,Not Rated
8472669,2,0,0,Not Rated
8463993,0,0,0,Not Rated
8476498,0,0,0,Not Rated
8470248,0,0,0,Not Rated
8464002,0,0,2,Not Rated
8478377,2,0,0,Not Rated
8244260,0,0,0,Not Rated
8274332,0,0,2,Not Rated
8460280,2,0,0,Not Rated
8263500,0,0,0,Not Rated
8463994,2,0,0,Not Rated
8449806,2,0,0,Not Rated
309340,0,0,2,Not Rated
8423904,0,0,2,Not Rated
8462603,0,0,0,Not Rated
8396080,0,0,0,Not Rated
303865,2,0,2,Not Rated
7096,0,0,3,Not Rated
8463972,0,0,0,Not Rated
8463996,2,0,0,Not Rated
8463992,0,0,0,Not Rated
8393708,0,0,0,Not Rated
306037,3,3.2,3,Average
5720,4,3.4,20,Average
5720,3,3.2,26,Average
670,4,3.7,76,Good
7573,4,3.7,340,Good
3243,4,3,20,Average
305070,0,3,84,Average
3536,2,3.3,40,Average
6743,0,2.8,8,Average
8458663,0,3.2,0,Average
302269,2,2.8,6,Average
308732,2,3,60,Average
6747,2,2.8,70,Average
6804,0,2.8,6,Average
300506,2,3.4,57,Average
284,0,3,33,Average
303,2,3.2,92,Average
300737,0,3.3,22,Average
8455508,2,3.7,25,Good
8398606,2,3,70,Average
309030,2,3.2,0,Average
3909,2,2.3,32,Poor
4290,3,3.5,94,Good
452,0,3.2,5,Average
303779,0,3,6,Average
554,2,3.6,305,Good
3953,3,2.4,53,Poor
8368009,0,3,4,Average
305242,3,3,8,Average
8409904,2,0,0,Not Rated
303730,0,2.8,6,Average
8462204,0,3,4,Average
309272,0,2.9,6,Average
8300957,2,2.9,4,Average
8208304,0,3.2,20,Average
8252409,0,3,20,Average
606,0,2.8,34,Average
8033490,0,3.3,36,Average
8290476,0,3,5,Average
2070,0,3,40,Average
8445653,0,3,7,Average
8466800,2,3,7,Average
303743,2,2.8,8,Average
300074,0,2.9,0,Average
8460280,0,3.2,0,Average
6709,0,3,20,Average
8070490,0,3.4,25,Average
302907,0,3.3,9,Average
889,0,3.3,43,Average
8337904,0,2.6,8,Average
8405355,2,2.7,7,Average
853,0,3.3,69,Average
2620,0,3.4,25,Average
300055,2,3.2,52,Average
5060,2,2.9,6,Average
8460326,0,3,5,Average
8470259,2,3,8,Average
4022,0,2.8,9,Average
40,2,3,30,Average
45,0,3.2,34,Average
887,2,2.9,26,Average
8460599,2,3.2,3,Average
8387990,2,2.7,9,Average
9069,2,3,20,Average
5029,2,3,7,Average
30,2,3.3,32,Average
303747,0,2.9,6,Average
329,2,2.5,70,Average
303765,0,2.8,6,Average
7225,3,3,5,Average
8382626,0,3.5,32,Good
5068,0,3.5,64,Good
8500628,2,0,3,Not Rated
8268726,0,0,2,Not Rated
6903,2,0,3,Not Rated
8398604,0,0,3,Not Rated
300056,0,0,3,Not Rated
8240506,2,0,2,Not Rated
300066,0,0,3,Not Rated
8025000,3,2.4,23,Poor
308223,0,2.4,8,Poor
6832,0,2.4,26,Poor
8286626,0,3,4,Average
300770,0,2.9,6,Average
300220,3,2.9,5,Average
8833,2,2.8,0,Average
302438,2,3,4,Average
8053548,0,3.2,2,Average
8449792,2,2.9,4,Average
8380639,0,3.3,4,Average
7953920,0,2.9,4,Average
2054,0,2.7,36,Average
8384002,2,3.5,28,Good
9646,2,3.4,256,Average
8482069,0,0,0,Not Rated
8450068,0,0,0,Not Rated
8492042,0,0,0,Not Rated
300632,0,0,0,Not Rated
8480290,0,0,0,Not Rated
8469972,0,0,0,Not Rated
8342375,0,0,0,Not Rated
300505,0,0,2,Not Rated
8449658,0,0,0,Not Rated
8396426,0,0,0,Not Rated
8489522,0,0,0,Not Rated
8444299,2,0,0,Not Rated
8449785,2,0,0,Not Rated
8449662,2,0,0,Not Rated
8432664,0,0,0,Not Rated
304793,0,0,2,Not Rated
302256,0,0,0,Not Rated
8302630,0,0,0,Not Rated
8449666,2,0,2,Not Rated
8396090,0,0,0,Not Rated
302250,2,3.3,32,Average
8466943,2,3.2,8,Average
8238248,0,2.7,5,Average
8420426,0,3.5,40,Good
8466973,0,0,0,Not Rated
8446482,0,0,0,Not Rated
8372325,2,0,3,Not Rated
8290458,0,3,4,Average
